meter_id,timestamp,consumption_kwh,voltage,current,frequency
47001635287,2024-06-03T15:19:43Z,0.87,220.3,3.4,50.0
47001635287,2024-06-03T14:19:43Z,1.75,225.1,3.8,50.0
47001635287,2024-06-03T13:19:43Z,1.62,235.6,3.2,50.0
47001635287,2024-06-03T12:19:43Z,1.3,234.7,4.0,50.0
47001635287,2024-06-03T11:19:43Z,0.71,220.5,3.5,50.0
47001635287,2024-06-03T10:19:43Z,1.38,233.9,4.0,50.0
47001635287,2024-06-03T09:19:43Z,1.29,235.3,3.1,50.0
47001635287,2024-06-03T08:19:43Z,0.83,221.4,5.0,50.0
47001635287,2024-06-03T07:19:43Z,0.77,234.3,5.1,50.0
47001635287,2024-06-03T06:19:43Z,1.15,225.5,4.8,50.0
47001635287,2024-06-03T05:19:43Z,1.79,228.0,3.2,50.0
47001635287,2024-06-03T04:19:43Z,0.92,226.7,4.6,50.0
47001635287,2024-06-03T03:19:43Z,1.39,225.1,5.8,50.0
47001635287,2024-06-03T02:19:43Z,1.51,235.3,5.4,50.0
47001635287,2024-06-03T01:19:43Z,0.64,232.5,3.9,50.0
47001635287,2024-06-03T00:19:43Z,1.41,231.3,5.8,50.0
47001635287,2024-06-02T23:19:43Z,1.74,235.2,4.5,50.0
47001635671,2024-06-03T22:19:43Z,1.94,229.0,3.2,50.0
47001635671,2024-06-03T21:19:43Z,0.89,220.3,4.7,50.0
47001635671,2024-06-03T20:19:43Z,0.58,234.6,3.1,50.0
47001635671,2024-06-03T19:19:43Z,0.68,234.9,3.1,50.0
47001635671,2024-06-03T18:19:43Z,1.2,220.1,5.9,50.0
47001635671,2024-06-03T17:19:43Z,1.54,223.4,5.1,50.0
47001635671,2024-06-03T16:19:43Z,0.65,237.4,3.1,50.0
47001635671,2024-06-03T15:19:43Z,0.79,225.5,5.1,50.0
47001635671,2024-06-03T14:19:43Z,1.26,226.9,4.4,50.0
47001635671,2024-06-03T13:19:43Z,0.61,222.3,3.6,50.0
47001635671,2024-06-03T12:19:43Z,0.54,235.8,4.5,50.0
47001635671,2024-06-03T11:19:43Z,0.83,232.7,5.3,50.0
47001635671,2024-06-03T10:19:43Z,0.61,233.8,5.7,50.0
47001635671,2024-06-03T09:19:43Z,1.58,223.8,3.6,50.0
47001635671,2024-06-03T08:19:43Z,0.5,230.8,5.2,50.0
47001635671,2024-06-03T07:19:43Z,1.56,223.2,4.0,50.0
47001635671,2024-06-03T06:19:43Z,1.96,231.3,4.4,50.0
47001635671,2024-06-03T05:19:43Z,0.78,229.9,4.7,50.0
47001635671,2024-06-03T04:19:43Z,1.51,221.2,6.0,50.0
47001635671,2024-06-03T03:19:43Z,0.58,236.2,5.6,50.0
47001635671,2024-06-03T02:19:43Z,0.61,238.2,4.7,50.0
47001635671,2024-06-03T01:19:43Z,1.55,231.6,5.5,50.0
47001635671,2024-06-03T00:19:43Z,1.37,237.7,4.0,50.0
47001635671,2024-06-02T23:19:43Z,0.92,225.5,4.3,50.0
47001635693,2024-06-03T22:19:43Z,1.35,237.5,4.1,50.0
47001635693,2024-06-03T21:19:43Z,0.96,233.7,5.6,50.0
47001635693,2024-06-03T20:19:43Z,1.79,228.8,3.9,50.0
47001635693,2024-06-03T19:19:43Z,0.85,238.9,3.7,50.0
47001635693,2024-06-03T18:19:43Z,1.39,236.1,4.1,50.0
47001635693,2024-06-03T17:19:43Z,1.38,230.2,5.8,50.0
47001635693,2024-06-03T16:19:43Z,1.33,233.4,3.2,50.0
47001635693,2024-06-03T15:19:43Z,0.69,238.0,3.9,50.0
47001635693,2024-06-03T14:19:43Z,1.36,236.2,5.6,50.0
47001635693,2024-06-03T13:19:43Z,1.95,232.2,3.1,50.0
47001635693,2024-06-03T12:19:43Z,0.59,236.7,4.5,50.0
47001635693,2024-06-03T11:19:43Z,1.26,238.2,3.6,50.0
47001635693,2024-06-03T10:19:43Z,0.61,220.9,3.9,50.0
47001635693,2024-06-03T09:19:43Z,0.67,220.1,3.0,50.0
47001635693,2024-06-03T08:19:43Z,0.73,229.1,4.0,50.0
47001635693,2024-06-03T07:19:43Z,0.61,222.8,5.9,50.0
47001635693,2024-06-03T06:19:43Z,1.64,238.9,5.5,50.0
47001635693,2024-06-03T05:19:43Z,0.92,222.2,4.3,50.0
47001635693,2024-06-03T04:19:43Z,1.53,220.2,3.1,50.0
47001635693,2024-06-03T03:19:43Z,1.48,228.2,3.0,50.0
47001635693,2024-06-03T02:19:43Z,1.51,225.1,3.6,50.0
47001635693,2024-06-03T01:19:43Z,0.88,222.5,5.3,50.0
47001635693,2024-06-03T00:19:43Z,0.58,225.0,3.2,50.0
47001635693,2024-06-02T23:19:43Z,1.63,221.4,5.6,50.0
54181200233,2024-06-03T22:19:43Z,1.46,227.2,3.5,50.0
54181200233,2024-06-03T21:19:43Z,0.82,238.1,4.9,50.0
54181200233,2024-06-03T20:19:43Z,1.36,238.9,3.9,50.0
54181200233,2024-06-03T19:19:43Z,1.49,224.9,5.6,50.0
54181200233,2024-06-03T18:19:43Z,1.83,225.1,5.7,50.0
54181200233,2024-06-03T17:19:43Z,1.56,222.1,3.7,50.0
54181200233,2024-06-03T16:19:43Z,0.53,239.1,4.2,50.0
54181200233,2024-06-03T15:19:43Z,1.92,235.3,3.7,50.0
54181200233,2024-06-03T14:19:43Z,1.12,225.4,5.2,50.0
54181200233,2024-06-03T13:19:43Z,1.12,232.7,4.3,50.0
54181200233,2024-06-03T12:19:43Z,1.96,236.4,3.2,50.0
54181200233,2024-06-03T11:19:43Z,0.95,227.7,5.5,50.0
54181200233,2024-06-03T10:19:43Z,0.59,222.3,5.8,50.0
54181200233,2024-06-03T09:19:43Z,1.0,221.5,4.6,50.0
54181200233,2024-06-03T08:19:43Z,0.64,223.5,5.3,50.0
54181200233,2024-06-03T07:19:43Z,1.95,226.3,3.7,50.0
54181200233,2024-06-03T06:19:43Z,0.6,234.5,5.4,50.0
54181200233,2024-06-03T05:19:43Z,1.69,220.2,4.5,50.0
54181200233,2024-06-03T04:19:43Z,1.65,231.1,4.5,50.0
54181200233,2024-06-03T03:19:43Z,1.22,227.2,3.9,50.0
54181200233,2024-06-03T02:19:43Z,1.89,224.2,5.2,50.0
54181200233,2024-06-03T01:19:43Z,1.26,221.7,5.9,50.0
54181200233,2024-06-03T00:19:43Z,0.54,224.3,4.1,50.0
54181200233,2024-06-02T23:19:43Z,1.63,237.9,3.2,50.0
54181199621,2024-06-03T22:19:43Z,1.38,239.3,5.0,50.0
54181199621,2024-06-03T21:19:43Z,1.88,224.5,3.9,50.0
54181199621,2024-06-03T20:19:43Z,0.57,236.0,5.0,50.0
54181199621,2024-06-03T19:19:43Z,1.16,230.5,5.1,50.0
54181199621,2024-06-03T18:19:43Z,0.94,235.1,5.9,50.0
54181199621,2024-06-03T17:19:43Z,1.09,236.5,4.0,50.0
54181199621,2024-06-03T16:19:43Z,1.37,225.7,5.0,50.0
54181199621,2024-06-03T15:19:43Z,1.14,234.6,4.4,50.0
54181199621,2024-06-03T14:19:43Z,0.98,238.9,4.2,50.0
54181199621,2024-06-03T13:19:43Z,1.19,225.5,5.4,50.0
54181199621,2024-06-03T12:19:43Z,0.89,235.9,3.6,50.0
54181199621,2024-06-03T11:19:43Z,1.13,228.8,4.1,50.0
54181199621,2024-06-03T10:19:43Z,1.51,225.3,4.2,50.0
54181199621,2024-06-03T09:19:43Z,0.62,227.0,4.6,50.0
54181199621,2024-06-03T08:19:43Z,1.63,226.5,5.6,50.0
54181199621,2024-06-03T07:19:43Z,1.66,224.5,5.7,50.0
54181199621,2024-06-03T06:19:43Z,1.38,226.2,3.1,50.0
54181199621,2024-06-03T05:19:43Z,1.81,223.6,4.6,50.0
54181199621,2024-06-03T04:19:43Z,1.16,228.2,3.0,50.0
54181199621,2024-06-03T03:19:43Z,1.52,230.3,4.3,50.0
54181199621,2024-06-03T02:19:43Z,1.84,224.2,3.3,50.0
54181199621,2024-06-03T01:19:43Z,0.86,226.6,5.9,50.0
54181199621,2024-06-03T00:19:43Z,1.8,222.9,3.8,50.0
54181199621,2024-06-02T23:19:43Z,0.62,226.9,3.5,50.0
54181199457,2024-06-03T22:19:43Z,0.52,238.4,3.6,50.0
54181199457,2024-06-03T21:19:43Z,1.0,223.8,5.8,50.0
54181199457,2024-06-03T20:19:43Z,1.97,229.9,3.0,50.0
54181199457,2024-06-03T19:19:43Z,1.03,226.9,5.5,50.0
54181199457,2024-06-03T18:19:43Z,1.37,229.7,4.3,50.0
54181199457,2024-06-03T17:19:43Z,0.65,220.3,4.1,50.0
54181199457,2024-06-03T16:19:43Z,1.43,223.1,3.1,50.0
54181199457,2024-06-03T15:19:43Z,1.05,221.0,4.7,50.0
54181199457,2024-06-03T14:19:43Z,1.74,228.3,3.3,50.0
54181199457,2024-06-03T13:19:43Z,0.59,232.8,5.0,50.0
54181199457,2024-06-03T12:19:43Z,1.27,239.7,3.8,50.0
54181199457,2024-06-03T11:19:43Z,1.92,239.5,5.6,50.0
54181199457,2024-06-03T10:19:43Z,1.08,223.7,4.2,50.0
54181199457,2024-06-03T09:19:43Z,1.1,234.4,4.6,50.0
54181199457,2024-06-03T08:19:43Z,1.48,228.5,4.3,50.0
54181199457,2024-06-03T07:19:43Z,0.53,227.0,4.1,50.0
54181199457,2024-06-03T06:19:43Z,0.69,237.4,5.5,50.0
54181199457,2024-06-03T05:19:43Z,1.01,224.5,4.9,50.0
54181199457,2024-06-03T04:19:43Z,1.04,221.1,3.6,50.0
54181199457,2024-06-03T03:19:43Z,0.86,232.5,5.5,50.0
54181199457,2024-06-03T02:19:43Z,1.01,228.2,3.1,50.0
54181199457,2024-06-03T01:19:43Z,1.6,238.9,4.6,50.0
54181199457,2024-06-03T00:19:43Z,1.53,233.8,4.7,50.0
54181199457,2024-06-02T23:19:43Z,1.76,223.4,5.1,50.0
54181199780,2024-06-03T22:19:43Z,1.11,229.4,3.6,50.0
54181199780,2024-06-03T21:19:43Z,1.21,234.5,4.3,50.0
54181199780,2024-06-03T20:19:43Z,0.95,226.1,5.5,50.0
54181199780,2024-06-03T19:19:43Z,1.41,235.3,5.0,50.0
54181199780,2024-06-03T18:19:43Z,0.9,225.1,4.0,50.0
54181199780,2024-06-03T17:19:43Z,0.74,236.4,4.2,50.0
54181199780,2024-06-03T16:19:43Z,0.78,224.1,5.9,50.0
54181199780,2024-06-03T15:19:43Z,1.99,232.9,5.3,50.0
54181199780,2024-06-03T14:19:43Z,1.13,235.2,4.9,50.0
54181199780,2024-06-03T13:19:43Z,1.75,222.5,4.9,50.0
54181199780,2024-06-03T12:19:43Z,1.64,223.9,3.3,50.0
54181199780,2024-06-03T11:19:43Z,1.97,230.6,5.6,50.0
54181199780,2024-06-03T10:19:43Z,1.19,230.2,4.4,50.0
54181199780,2024-06-03T09:19:43Z,0.94,239.5,4.3,50.0
54181199780,2024-06-03T08:19:43Z,1.08,221.6,4.3,50.0
54181199780,2024-06-03T07:19:43Z,1.38,220.6,4.2,50.0
54181199780,2024-06-03T06:19:43Z,0.65,231.0,4.3,50.0
54181199780,2024-06-03T05:19:43Z,1.78,236.8,3.2,50.0
54181199780,2024-06-03T04:19:43Z,1.17,237.8,5.8,50.0
54181199780,2024-06-03T03:19:43Z,1.03,224.9,5.8,50.0
54181199780,2024-06-03T02:19:43Z,1.04,222.2,5.6,50.0
54181199780,2024-06-03T01:19:43Z,0.84,224.4,5.3,50.0
54181199780,2024-06-03T00:19:43Z,1.62,238.3,4.7,50.0
54181199780,2024-06-02T23:19:43Z,1.6,234.5,3.6,50.0
54181199533,2024-06-03T22:19:43Z,1.88,237.9,3.1,50.0
54181199533,2024-06-03T21:19:43Z,1.3,230.7,5.7,50.0
54181199533,2024-06-03T20:19:43Z,1.53,227.1,4.1,50.0
54181199533,2024-06-03T19:19:43Z,1.05,232.2,5.8,50.0
54181199533,2024-06-03T18:19:43Z,1.24,239.8,3.1,50.0
54181199533,2024-06-03T17:19:43Z,0.89,230.3,4.1,50.0
54181199533,2024-06-03T16:19:43Z,1.31,232.6,4.8,50.0
54181199533,2024-06-03T15:19:43Z,1.62,222.5,5.0,50.0
54181199533,2024-06-03T14:19:43Z,0.74,235.3,3.2,50.0
54181199533,2024-06-03T13:19:43Z,1.53,222.2,4.9,50.0
54181199533,2024-06-03T12:19:43Z,1.33,221.9,3.1,50.0
54181199533,2024-06-03T11:19:43Z,1.17,235.0,4.0,50.0
54181199533,2024-06-03T10:19:43Z,1.15,223.3,5.4,50.0
54181199533,2024-06-03T09:19:43Z,1.24,230.1,3.5,50.0
54181199533,2024-06-03T08:19:43Z,0.79,222.3,5.5,50.0
54181199533,2024-06-03T07:19:43Z,1.6,225.1,5.0,50.0
54181199533,2024-06-03T06:19:43Z,0.51,229.7,3.7,50.0
54181199533,2024-06-03T05:19:43Z,0.92,220.7,4.4,50.0
54181199533,2024-06-03T04:19:43Z,1.12,221.1,4.4,50.0
54181199533,2024-06-03T03:19:43Z,1.21,221.0,5.6,50.0
54181199533,2024-06-03T02:19:43Z,0.75,225.2,4.9,50.0
54181199533,2024-06-03T01:19:43Z,1.65,230.6,4.2,50.0
54181199533,2024-06-03T00:19:43Z,1.85,222.9,5.4,50.0
54181199533,2024-06-02T23:19:43Z,1.57,236.4,3.8,50.0
54181200103,2024-06-03T22:19:43Z,0.96,224.7,4.0,50.0
54181200103,2024-06-03T21:19:43Z,0.82,236.1,3.5,50.0
54181200103,2024-06-03T20:19:43Z,1.92,233.2,3.4,50.0
54181200103,2024-06-03T19:19:43Z,1.04,235.6,4.1,50.0
54181200103,2024-06-03T18:19:43Z,1.5,239.1,3.6,50.0
54181200103,2024-06-03T17:19:43Z,1.93,228.1,4.1,50.0
54181200103,2024-06-03T16:19:43Z,0.68,238.8,5.7,50.0
54181200103,2024-06-03T15:19:43Z,1.96,224.9,5.6,50.0
54181200103,2024-06-03T14:19:43Z,1.91,232.5,3.1,50.0
54181200103,2024-06-03T13:19:43Z,1.22,226.3,5.5,50.0
54181200103,2024-06-03T12:19:43Z,1.84,231.9,4.3,50.0
54181200103,2024-06-03T11:19:43Z,1.46,220.9,4.6,50.0
54181200103,2024-06-03T10:19:43Z,1.04,227.1,3.9,50.0
54181200103,2024-06-03T09:19:43Z,1.39,237.3,5.0,50.0
54181200103,2024-06-03T08:19:43Z,0.98,239.8,5.5,50.0
54181200103,2024-06-03T07:19:43Z,0.71,222.4,5.6,50.0
54181200103,2024-06-03T06:19:43Z,1.99,227.1,4.1,50.0
54181200103,2024-06-03T05:19:43Z,1.91,235.1,3.9,50.0
54181200103,2024-06-03T04:19:43Z,0.62,234.2,5.2,50.0
54181200103,2024-06-03T03:19:43Z,1.31,224.6,5.7,50.0
54181200103,2024-06-03T02:19:43Z,0.69,237.7,4.3,50.0
54181200103,2024-06-03T01:19:43Z,1.82,224.1,3.5,50.0
54181200103,2024-06-03T00:19:43Z,0.94,237.1,4.6,50.0
54181200103,2024-06-02T23:19:43Z,1.74,231.0,5.4,50.0
54181200841,2024-06-03T22:19:43Z,1.44,229.6,4.9,50.0
54181200841,2024-06-03T21:19:43Z,1.23,235.8,5.9,50.0
54181200841,2024-06-03T20:19:43Z,1.26,223.4,5.3,50.0
54181200841,2024-06-03T19:19:43Z,1.81,231.2,5.7,50.0
54181200841,2024-06-03T18:19:43Z,1.52,226.9,5.7,50.0
54181200841,2024-06-03T17:19:43Z,0.89,234.0,4.6,50.0
54181200841,2024-06-03T16:19:43Z,0.6,223.6,4.8,50.0
54181200841,2024-06-03T15:19:43Z,1.8,230.6,5.2,50.0
54181200841,2024-06-03T14:19:43Z,1.84,223.4,3.1,50.0
54181200841,2024-06-03T13:19:43Z,0.88,233.5,5.8,50.0
54181200841,2024-06-03T12:19:43Z,0.72,224.5,3.1,50.0
54181200841,2024-06-03T11:19:43Z,1.99,224.5,3.2,50.0
54181200841,2024-06-03T10:19:43Z,1.72,233.9,3.1,50.0
54181200841,2024-06-03T09:19:43Z,1.65,226.3,4.5,50.0
54181200841,2024-06-03T08:19:43Z,1.89,239.9,4.2,50.0
54181200841,2024-06-03T07:19:43Z,1.83,229.7,5.0,50.0
54181200841,2024-06-03T06:19:43Z,0.69,229.9,4.4,50.0
54181200841,2024-06-03T05:19:43Z,0.61,235.8,3.4,50.0
54181200841,2024-06-03T04:19:43Z,0.74,227.5,3.3,50.0
54181200841,2024-06-03T03:19:43Z,1.88,232.4,5.3,50.0
54181200841,2024-06-03T02:19:43Z,1.1,226.6,4.9,50.0
54181200841,2024-06-03T01:19:43Z,1.94,222.2,4.4,50.0
54181200841,2024-06-03T00:19:43Z,1.53,222.4,5.8,50.0
54181200841,2024-06-02T23:19:43Z,1.56,237.7,3.6,50.0
54181200577,2024-06-03T22:19:43Z,1.35,227.2,5.5,50.0
54181200577,2024-06-03T21:19:43Z,0.64,239.1,5.5,50.0
54181200577,2024-06-03T20:19:43Z,1.7,235.5,3.3,50.0
54181200577,2024-06-03T19:19:43Z,1.06,228.5,4.9,50.0
54181200577,2024-06-03T18:19:43Z,1.77,230.2,3.8,50.0
54181200577,2024-06-03T17:19:43Z,1.3,225.8,3.4,50.0
54181200577,2024-06-03T16:19:43Z,0.7,235.4,5.8,50.0
54181200577,2024-06-03T15:19:43Z,1.76,233.5,3.1,50.0
54181200577,2024-06-03T14:19:43Z,1.93,231.5,5.4,50.0
54181200577,2024-06-03T13:19:43Z,1.24,226.6,3.1,50.0
54181200577,2024-06-03T12:19:43Z,1.35,236.0,3.6,50.0
54181200577,2024-06-03T11:19:43Z,1.66,221.0,3.8,50.0
54181200577,2024-06-03T10:19:43Z,0.6,224.2,5.0,50.0
54181200577,2024-06-03T09:19:43Z,0.96,225.9,4.1,50.0
54181200577,2024-06-03T08:19:43Z,1.31,224.0,5.1,50.0
54181200577,2024-06-03T07:19:43Z,1.77,234.6,3.3,50.0
54181200577,2024-06-03T06:19:43Z,0.67,233.8,5.5,50.0
54181200577,2024-06-03T05:19:43Z,0.86,220.8,5.4,50.0
54181200577,2024-06-03T04:19:43Z,1.64,225.8,5.2,50.0
54181200577,2024-06-03T03:19:43Z,1.58,234.0,4.0,50.0
54181200577,2024-06-03T02:19:43Z,1.2,220.8,3.6,50.0
54181200577,2024-06-03T01:19:43Z,0.61,227.2,3.1,50.0
54181200577,2024-06-03T00:19:43Z,0.98,226.5,3.9,50.0
54181200577,2024-06-02T23:19:43Z,0.94,222.8,3.7,50.0
54181200454,2024-06-03T22:19:43Z,1.21,232.0,5.5,50.0
54181200454,2024-06-03T21:19:43Z,1.58,237.3,5.3,50.0
54181200454,2024-06-03T20:19:43Z,1.26,227.8,5.3,50.0
54181200454,2024-06-03T19:19:43Z,1.83,236.8,5.7,50.0
54181200454,2024-06-03T18:19:43Z,1.06,227.9,4.4,50.0
54181200454,2024-06-03T17:19:43Z,1.89,220.2,5.2,50.0
54181200454,2024-06-03T16:19:43Z,1.47,227.3,6.0,50.0
54181200454,2024-06-03T15:19:43Z,1.76,224.2,5.0,50.0
54181200454,2024-06-03T14:19:43Z,1.26,222.9,4.6,50.0
54181200454,2024-06-03T13:19:43Z,1.53,230.5,5.7,50.0
54181200454,2024-06-03T12:19:43Z,0.98,225.8,5.0,50.0
54181200454,2024-06-03T11:19:43Z,0.51,234.8,5.9,50.0
54181200454,2024-06-03T10:19:43Z,0.51,233.4,3.9,50.0
54181200454,2024-06-03T09:19:43Z,0.76,225.5,5.0,50.0
54181200454,2024-06-03T08:19:43Z,1.93,228.4,3.9,50.0
54181200454,2024-06-03T07:19:43Z,1.52,236.9,3.2,50.0
54181200454,2024-06-03T06:19:43Z,1.55,233.5,4.5,50.0
54181200454,2024-06-03T05:19:43Z,1.97,230.9,4.5,50.0
54181200454,2024-06-03T04:19:43Z,0.6,226.0,5.1,50.0
54181200454,2024-06-03T03:19:43Z,1.17,237.9,3.7,50.0
54181200454,2024-06-03T02:19:43Z,0.85,220.2,5.3,50.0
54181200454,2024-06-03T01:19:43Z,1.95,232.0,3.3,50.0
54181200454,2024-06-03T00:19:43Z,1.14,228.9,5.8,50.0
54181200454,2024-06-02T23:19:43Z,1.68,226.3,5.3,50.0
54181199220,2024-06-03T22:19:43Z,0.88,226.3,4.6,50.0
54181199220,2024-06-03T21:19:43Z,1.8,231.4,3.6,50.0
54181199220,2024-06-03T20:19:43Z,1.29,237.2,3.9,50.0
54181199220,2024-06-03T19:19:43Z,1.26,226.7,4.9,50.0
54181199220,2024-06-03T18:19:43Z,0.8,225.1,4.3,50.0
54181199220,2024-06-03T17:19:43Z,0.82,237.6,3.8,50.0
54181199220,2024-06-03T16:19:43Z,1.87,236.4,4.2,50.0
54181199220,2024-06-03T15:19:43Z,0.56,237.8,3.5,50.0
54181199220,2024-06-03T14:19:43Z,0.93,233.1,4.8,50.0
54181199220,2024-06-03T13:19:43Z,1.41,232.4,5.7,50.0
54181199220,2024-06-03T12:19:43Z,1.23,237.8,5.9,50.0
54181199220,2024-06-03T11:19:43Z,1.32,238.0,3.9,50.0
54181199220,2024-06-03T10:19:43Z,1.02,228.5,3.9,50.0
54181199220,2024-06-03T09:19:43Z,1.81,233.8,3.0,50.0
54181199220,2024-06-03T08:19:43Z,0.81,227.3,4.9,50.0
54181199220,2024-06-03T07:19:43Z,1.05,234.4,5.6,50.0
54181199220,2024-06-03T06:19:43Z,0.7,238.1,5.1,50.0
54181199220,2024-06-03T05:19:43Z,1.14,221.1,4.2,50.0
54181199220,2024-06-03T04:19:43Z,0.87,223.7,4.8,50.0
54181199220,2024-06-03T03:19:43Z,1.5,239.6,4.8,50.0
54181199220,2024-06-03T02:19:43Z,1.91,235.1,4.4,50.0
54181199220,2024-06-03T01:19:43Z,0.58,227.2,3.0,50.0
54181199220,2024-06-03T00:19:43Z,1.2,221.8,5.1,50.0
54181199220,2024-06-02T23:19:43Z,1.82,232.2,5.5,50.0
54181199792,2024-06-03T22:19:43Z,1.88,223.0,4.2,50.0
54181199792,2024-06-03T21:19:43Z,0.88,227.9,4.7,50.0
54181199792,2024-06-03T20:19:43Z,1.16,239.7,5.9,50.0
54181199792,2024-06-03T19:19:43Z,1.73,238.4,5.1,50.0
54181199792,2024-06-03T18:19:43Z,1.71,222.5,4.3,50.0
54181199792,2024-06-03T17:19:43Z,1.06,223.0,3.4,50.0
54181199792,2024-06-03T16:19:43Z,0.65,221.2,5.6,50.0
54181199792,2024-06-03T15:19:43Z,0.73,224.8,5.4,50.0
54181199792,2024-06-03T14:19:43Z,1.68,238.7,5.9,50.0
54181199792,2024-06-03T13:19:43Z,0.51,237.6,4.2,50.0
54181199792,2024-06-03T12:19:43Z,1.81,220.4,5.9,50.0
54181199792,2024-06-03T11:19:43Z,0.75,237.4,3.5,50.0
54181199792,2024-06-03T10:19:43Z,1.94,225.2,4.5,50.0
54181199792,2024-06-03T09:19:43Z,0.69,225.1,3.0,50.0
54181199792,2024-06-03T08:19:43Z,1.12,224.9,3.9,50.0
54181199792,2024-06-03T07:19:43Z,1.93,233.3,4.1,50.0
54181199792,2024-06-03T06:19:43Z,1.1,236.4,3.1,50.0
54181199792,2024-06-03T05:19:43Z,0.54,238.8,3.6,50.0
54181199792,2024-06-03T04:19:43Z,0.57,231.6,5.2,50.0
54181199792,2024-06-03T03:19:43Z,1.64,234.0,5.1,50.0
54181199792,2024-06-03T02:19:43Z,0.73,229.0,3.1,50.0
54181199792,2024-06-03T01:19:43Z,1.07,232.8,5.3,50.0
54181199792,2024-06-03T00:19:43Z,1.19,228.4,5.1,50.0
54181199792,2024-06-02T23:19:43Z,1.46,228.1,5.6,50.0
54181199584,2024-06-03T22:19:43Z,0.83,228.1,3.2,50.0
54181199584,2024-06-03T21:19:43Z,1.22,227.8,4.1,50.0
54181199584,2024-06-03T20:19:43Z,1.62,229.7,5.9,50.0
54181199584,2024-06-03T19:19:43Z,1.88,223.3,6.0,50.0
54181199584,2024-06-03T18:19:43Z,0.7,239.9,5.7,50.0
54181199584,2024-06-03T17:19:43Z,1.21,234.2,5.7,50.0
54181199584,2024-06-03T16:19:43Z,1.84,238.2,3.5,50.0
54181199584,2024-06-03T15:19:43Z,1.58,234.9,5.0,50.0
54181199584,2024-06-03T14:19:43Z,0.74,223.3,5.7,50.0
54181199584,2024-06-03T13:19:43Z,1.67,239.1,4.4,50.0
54181199584,2024-06-03T12:19:43Z,1.03,229.7,4.7,50.0
54181199584,2024-06-03T11:19:43Z,0.77,228.7,3.4,50.0
54181199584,2024-06-03T10:19:43Z,1.3,225.6,4.7,50.0
54181199584,2024-06-03T09:19:43Z,1.33,227.6,3.4,50.0
54181199584,2024-06-03T08:19:43Z,1.3,232.8,5.9,50.0
54181199584,2024-06-03T07:19:43Z,0.51,224.6,4.6,50.0
54181199584,2024-06-03T06:19:43Z,0.66,227.9,5.7,50.0
54181199584,2024-06-03T05:19:43Z,1.81,236.4,4.8,50.0
54181199584,2024-06-03T04:19:43Z,0.58,232.5,5.8,50.0
54181199584,2024-06-03T03:19:43Z,1.42,233.1,4.0,50.0
54181199584,2024-06-03T02:19:43Z,1.09,224.8,4.5,50.0
54181199584,2024-06-03T01:19:43Z,0.88,229.3,6.0,50.0
54181199584,2024-06-03T00:19:43Z,1.97,222.3,5.2,50.0
54181199584,2024-06-02T23:19:43Z,1.97,231.1,5.9,50.0
54181200034,2024-06-03T22:19:43Z,1.85,226.4,4.3,50.0
54181200034,2024-06-03T21:19:43Z,0.91,226.1,3.7,50.0
54181200034,2024-06-03T20:19:43Z,1.68,237.0,3.1,50.0
54181200034,2024-06-03T19:19:43Z,1.65,225.0,5.5,50.0
54181200034,2024-06-03T18:19:43Z,0.87,223.0,3.8,50.0
54181200034,2024-06-03T17:19:43Z,1.29,229.2,5.9,50.0
54181200034,2024-06-03T16:19:43Z,1.25,227.7,4.5,50.0
54181200034,2024-06-03T15:19:43Z,1.09,236.7,3.1,50.0
54181200034,2024-06-03T14:19:43Z,0.55,238.1,4.4,50.0
54181200034,2024-06-03T13:19:43Z,1.49,231.6,5.3,50.0
54181200034,2024-06-03T12:19:43Z,1.02,230.0,4.7,50.0
54181200034,2024-06-03T11:19:43Z,1.24,239.4,4.7,50.0
54181200034,2024-06-03T10:19:43Z,1.04,237.4,3.5,50.0
54181200034,2024-06-03T09:19:43Z,0.62,227.3,3.1,50.0
54181200034,2024-06-03T08:19:43Z,1.18,220.9,3.2,50.0
54181200034,2024-06-03T07:19:43Z,1.19,230.2,4.0,50.0
54181200034,2024-06-03T06:19:43Z,1.2,237.5,3.3,50.0
54181200034,2024-06-03T05:19:43Z,1.83,237.2,5.6,50.0
54181200034,2024-06-03T04:19:43Z,0.88,225.5,3.9,50.0
54181200034,2024-06-03T03:19:43Z,1.77,237.0,3.7,50.0
54181200034,2024-06-03T02:19:43Z,0.52,233.5,4.0,50.0
54181200034,2024-06-03T01:19:43Z,0.9,230.6,3.2,50.0
54181200034,2024-06-03T00:19:43Z,1.22,237.3,5.3,50.0
54181200034,2024-06-02T23:19:43Z,0.8,231.4,5.7,50.0
54181199066,2024-06-03T22:19:43Z,0.83,229.5,3.3,50.0
54181199066,2024-06-03T21:19:43Z,1.1,228.5,4.3,50.0
54181199066,2024-06-03T20:19:43Z,1.91,237.1,5.9,50.0
54181199066,2024-06-03T19:19:43Z,0.64,238.3,5.8,50.0
54181199066,2024-06-03T18:19:43Z,1.57,221.6,5.7,50.0
54181199066,2024-06-03T17:19:43Z,1.14,236.0,4.6,50.0
54181199066,2024-06-03T16:19:43Z,0.93,237.4,3.6,50.0
54181199066,2024-06-03T15:19:43Z,1.54,235.5,4.4,50.0
54181199066,2024-06-03T14:19:43Z,0.85,224.8,5.7,50.0
54181199066,2024-06-03T13:19:43Z,0.98,231.2,3.6,50.0
54181199066,2024-06-03T12:19:43Z,0.93,226.0,5.6,50.0
